llavehog,llaveviv,p2_4_01,p2_4_02,p2_4_03,p2_4_04,p2_4_05,p2_4_05a,p2_4_06,p2_4_07,p2_4_08,p2_4_09,p2_4_10,p2_4_11,p2_4_12,p2_4_13,p2_4_14,p3_14_1,p3_15_1,p3_16_1,p3_17_1,p3_19_1,p3_14_2,p3_15_2,p3_16_2,p3_17_2,p3_18_2,p3_19_2,p3_14_3,p3_15_3,p3_16_3,p3_17_3,p3_18_3,p3_19_3,p3_20_1,p3_20a_1,p3_20_2,p3_20a_2,p3_20_3,p3_20a_3,p3_20_4,p3_20a_4,p3_20_5,p3_20a_5,p3_20_6,p3_20a_6,p3_20_7,p3_20a_7,p3_20_8,p3_20a_8,cvegeo,cve_ent,tloc,menor10,est_dis,upm_dis,fac_hog,control,viv_sel,hogar
2106318051,210631805,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02726,1932,2106318,05,1
2106393011,210639301,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02727,1933,2106393,01,1
2106393031,210639303,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02727,1933,2106393,03,1
2106393041,210639304,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02727,1933,2106393,04,1
2106393051,210639305,1,1,1,1,2,,,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02727,1933,2106393,05,1
2106436021,210643602,1,1,1,1,2,,,2,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02728,1663,2106436,02,1
2106436031,210643603,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02728,1663,2106436,03,1
2106436041,210643604,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02728,1663,2106436,04,1
2106436051,210643605,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,1,2,16,00400,1,2,2,,,,,,2,,1,999999,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02728,1663,2106436,05,1
2106459011,210645901,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,1,006000,1,015000,1,007500,2,,2,,2,,2,,2,,21,21,1,2,0221,02729,2699,2106459,01,1
2106459021,210645902,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02729,2699,2106459,02,1
2106459031,210645903,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02729,2699,2106459,03,1
2106459041,210645904,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,1,030000,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02729,2699,2106459,04,1
2106459051,210645905,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02729,2699,2106459,05,1
2106487011,210648701,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02730,2053,2106487,01,1
2106487021,210648702,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,015000,2,,2,,2,,1,010000,21,21,1,2,0222,02730,2053,2106487,02,1
2106487031,210648703,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02730,2053,2106487,03,1
2106487041,210648704,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02730,2053,2106487,04,1
2106487051,210648705,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02730,2053,2106487,05,1
2106619011,210661901,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,1,152000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02731,1924,2106619,01,1
2106619021,210661902,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,014000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02731,1924,2106619,02,1
2106619041,210661904,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02731,1924,2106619,04,1
2106619051,210661905,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02731,1924,2106619,05,1
2106629021,210662902,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02732,1734,2106629,02,1
2106629031,210662903,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02732,1734,2106629,03,1
2106629041,210662904,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,030000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02732,1734,2106629,04,1
2106629051,210662905,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,002700,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02732,1734,2106629,05,1
2106701011,210670101,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,1,024000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02733,1998,2106701,01,1
2106701021,210670102,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,018000,1,999999,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02733,1998,2106701,02,1
2106701031,210670103,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,1,030900,1,005000,2,,2,,2,,2,,2,,21,21,1,2,0222,02733,1998,2106701,03,1
2106701041,210670104,1,1,1,2,2,,,1,1,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,009000,1,007400,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02733,1998,2106701,04,1
2106701051,210670105,1,1,1,1,2,,,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,1,000600,2,,2,,21,21,1,2,0222,02733,1998,2106701,05,1
2106774011,210677401,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02734,1570,2106774,01,1
2106774031,210677403,1,2,1,2,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02734,1570,2106774,03,1
2106774051,210677405,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02734,1570,2106774,05,1
2106912011,210691201,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,036000,2,,2,,2,,1,012000,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,01,1
2106912021,210691202,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,02,1
2106912031,210691203,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,1,999999,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,03,1
2106912041,210691204,1,1,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,04,1
2106912051,210691205,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,015000,2,,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,05,1
2106912052,210691205,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,006000,2,,2,,2,,2,,21,21,1,2,0222,02735,1999,2106912,05,2
2106912053,210691205,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,06,00600,8,2,,,,,,2,,,,,,2,,2,,2,,1,031500,2,,1,015900,1,010500,2,,21,21,1,2,0222,02735,1999,2106912,05,3
2106965011,210696501,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02736,1596,2106965,01,1
2106965021,210696502,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02736,1596,2106965,02,1
2106965031,210696503,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02736,1596,2106965,03,1
2106965041,210696504,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,1,012000,2,,2,,21,21,1,2,0222,02736,1596,2106965,04,1
2106965051,210696505,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,003000,1,045000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02736,1596,2106965,05,1
2107026011,210702601,2,1,1,2,2,,,2,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02737,1345,2107026,01,1
2107026021,210702602,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02737,1345,2107026,02,1
2107026041,210702604,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02737,1345,2107026,04,1
2107026051,210702605,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02737,1345,2107026,05,1
2107026052,210702605,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,001500,2,,2,,2,,2,,21,21,1,2,0224,02737,1345,2107026,05,2
2107060021,210706002,1,1,1,1,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02738,1788,2107060,02,1
2107060031,210706003,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,1,014000,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02738,1788,2107060,03,1
2107060051,210706005,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02738,1788,2107060,05,1
2107068011,210706801,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,06,00350,1,2,,,,,,2,,,,,,1,015000,1,015000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02739,1433,2107068,01,1
2107068021,210706802,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02739,1433,2107068,02,1
2107068031,210706803,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02739,1433,2107068,03,1
2107068041,210706804,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02739,1433,2107068,04,1
2107148021,210714802,1,2,1,2,2,,,2,2,2,2,2,2,2,2,9,,,,,9,,,,,,9,,,,,,1,006000,9,,2,,1,000100,2,,2,,9,,9,,21,21,3,2,0214,02740,3260,2107148,02,1
2107148031,210714803,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,3,2,0214,02740,3260,2107148,03,1
2107148041,210714804,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,3,2,0214,02740,3260,2107148,04,1
2107148051,210714805,1,1,1,1,2,,,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,3,2,0214,02740,3260,2107148,05,1
2107239011,210723901,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02741,2054,2107239,01,1
2107239021,210723902,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02741,2054,2107239,02,1
2107239031,210723903,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02741,2054,2107239,03,1
2107239041,210723904,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,04,00300,8,1,2,02,00400,1,8,2,,,,,,1,006000,1,075000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02741,2054,2107239,04,1
2107239051,210723905,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,006500,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02741,2054,2107239,05,1
2107268051,210726805,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,15,00900,5,2,,,,,,2,,,,,,1,006000,1,004000,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02742,1716,2107268,05,1
2107416011,210741601,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02743,1591,2107416,01,1
2107416021,210741602,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,012000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02743,1591,2107416,02,1
2107416031,210741603,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,012000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02743,1591,2107416,03,1
2107416041,210741604,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,1,5,06,01000,1,6,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02743,1591,2107416,04,1
2107416051,210741605,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02743,1591,2107416,05,1
2107473011,210747301,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,1,999999,1,999999,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02744,2166,2107473,01,1
2107473021,210747302,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,1,999999,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02744,2166,2107473,02,1
2107473031,210747303,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,003000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02744,2166,2107473,03,1
2107473041,210747304,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,003000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02744,2166,2107473,04,1
2107473051,210747305,1,1,1,1,2,,,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02744,2166,2107473,05,1
2107494021,210749402,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,02,1
2107494031,210749403,1,1,1,1,2,,,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,03,1
2107494041,210749404,1,1,1,1,2,,,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,009000,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,04,1
2107494051,210749405,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,011000,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,05,1
2107494071,210749407,1,1,1,1,2,,,2,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,1,004500,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,07,1
2107494081,210749408,1,2,1,2,2,,,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,08,1
2107494091,210749409,1,1,1,1,2,,,2,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,09,1
2107494101,210749410,1,1,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,10,1
2107494111,210749411,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,11,1
2107494121,210749412,1,1,2,2,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,003000,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,12,1
2107494131,210749413,1,2,1,2,2,,,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,13,1
2107494141,210749414,1,1,1,1,2,,,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,14,1
2107494151,210749415,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,15,1
2107494161,210749416,1,1,1,1,2,,,1,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,16,1
2107494171,210749417,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,1,004000,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,17,1
2107494181,210749418,1,1,1,1,2,,,2,2,1,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,18,1
2107494191,210749419,1,1,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,19,1
2107494201,210749420,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,1,024000,2,,2,,2,,2,,21,21,4,1,0225,02745,2067,2107494,20,1
2107578011,210757801,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02746,1733,2107578,01,1
2107578031,210757803,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,,,,,2,,,,,,1,2,16,00250,2,6,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02746,1733,2107578,03,1
2107578041,210757804,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,,,,2,,,,,,1,008500,2,,2,,1,001000,2,,2,,2,,2,,21,21,1,2,0222,02746,1733,2107578,04,1
2107594011,210759401,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02747,1884,2107594,01,1
2107594021,210759402,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02747,1884,2107594,02,1
2107594031,210759403,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,1,6,15,00600,2,3,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02747,1884,2107594,03,1
2107594041,210759404,1,2,1,1,2,,,1,2,2,2,2,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02747,1884,2107594,04,1
2107594051,210759405,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02747,1884,2107594,05,1
2107658011,210765801,1,1,1,1,2,,,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02748,1826,2107658,01,1
2107658031,210765803,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,03,00350,1,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02748,1826,2107658,03,1
2107658041,210765804,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,06,00350,5,2,,,,,,2,,,,,,1,003000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02748,1826,2107658,04,1
2107658051,210765805,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,8,,,4,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0224,02748,1826,2107658,05,1
2107696011,210769601,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,1,012000,1,010000,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02749,1786,2107696,01,1
2107696021,210769602,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02749,1786,2107696,02,1
2107696031,210769603,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,06,00450,3,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02749,1786,2107696,03,1
2107696041,210769604,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02749,1786,2107696,04,1
2107696051,210769605,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02749,1786,2107696,05,1
2107742011,210774201,1,2,1,1,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02750,1730,2107742,01,1
2107742021,210774202,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,9,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02750,1730,2107742,02,1
2107742041,210774204,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02750,1730,2107742,04,1
2107742051,210774205,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0221,02750,1730,2107742,05,1
2107754031,210775403,1,1,1,2,2,,,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,1,006000,1,003900,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02751,1643,2107754,03,1
2107754041,210775404,1,1,1,1,2,,,2,1,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02751,1643,2107754,04,1
2107754051,210775405,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,,,,2,,,,,,1,006000,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02751,1643,2107754,05,1
2107850011,210785001,1,1,1,1,2,,,1,1,2,1,1,1,1,1,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02752,2011,2107850,01,1
2107850021,210785002,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02752,2011,2107850,02,1
2107850031,210785003,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,,,,,2,,,,,,2,,,,,,2,,2,,2,,2,,2,,2,,2,,2,,21,21,1,2,0222,02752,2011,2107850,03,1
